id,ret
421,"""To turn a snowmobile: slow down as you approach the curve, turn the handlebars in the desired direction, put your weight on the running board on the inside of the turn, and lean your upper body into the turn. Practice this at slow speed in a large, flat, obstacle-free area. Lean more for sharper turns or higher speeds. If the snowmobile begins to tip, lean more into the turn; if necessary, gradually let off the throttle and/or steer to the outside of the turn. <PIC>"", [""Manual34_127""]"
422,"""Practice first on gentle slopes and attempt harder climbs only after developing skill. As you approach a hill, accelerate before the climb, then reduce throttle to prevent track slippage. Keep your weight on the uphill side at all times; for straight climbs, lean forward, and on steeper inclines stand on the running boards and lean forward over the handlebars. Slow down near the crest and be ready for obstacles, sharp drops, or others on the other side. If you cannot continue uphill, do not spin the track: stop the engine, set the parking brake, turn the rear of the snowmobile so it points downhill, avoid the downhill side, then restart, release the brake, and descend."", []"
423,"""When riding downhill, keep speed to a minimum. Apply just enough throttle to keep the clutch engaged so engine compression helps slow the snowmobile and prevents it from rolling freely downhill. Also apply the brake frequently with light pressure. Steep slopes are not recommended for beginners or novice riders. <PIC>"", [""Manual34_128""]"
424,"""Side hills are not recommended for beginner or novice riders. When crossing a slope, keep your weight toward the uphill side by leaning uphill. A recommended position is to kneel with the downhill-leg knee on the seat and the uphill-leg foot on the running board, so you can shift weight as needed. If the snowmobile slips sideways, steer in the direction of the slide if there are no obstacles, then gradually steer back toward your intended direction. If it starts to tip, steer down the hill to regain balance. <PIC>"", [""Manual34_129""]"
425,"""Remove the spark plug periodically and inspect it. Check the coloration on the white porcelain insulator around the center electrode; normal coloration is medium to light tan. If the color is distinctly different, such as very white, do not diagnose it yourself—take the machine to your dealer. Check that the spark plug has the proper reach/thread length <PIC>. Before reinstalling, measure the electrode gap with a wire thickness gauge and adjust to specification <PIC>. Clean the gasket surface, wipe grime from the threads, and tighten the spark plug to 28 Nm (2.8 m-kg, 20 ft-lb)."", [""Manual34_138"", ""Manual34_139""]"
426,"""To clean the snowmobile: 1. Thoroughly clean the machine inside and out to remove corrosive salts and acids. 2. Use Mud and Grease Release, or an equivalent, to loosen mud, grease, and grime. 3. Wash with mild soap. 4. Rinse thoroughly. 5. Dry completely."", []"
427,"""You can use either of these MANUAL PROGRAM methods:\n1. MEMORY/ERASE button: use the ▲/▼ or NUMBER buttons to select the channel, then press MEMORY/ERASE to choose Memory or Erase. <PIC>\n2. MENU: press MENU, select Manual, select Channel, choose the channel number, select Memory, then choose On or Off; press MENU repeatedly to exit. <PIC> <PIC>"", [""Manual35_9"", ""Manual35_10"", ""Manual35_11""]"
428,"""Common causes/conditions of poor reception include: interference from automobile ignition systems, neon lamps, electrical drills, or other electrical appliances, which may cause flutter, drift, black spots, or horizontal streaking <PIC>; signal reflections from tall buildings, hills, or other objects causing “ghosts” <PIC>; being in a weak or fringe TV signal area causing “snow” or small dots <PIC>; strong random signals from a car or airplane; a weak antenna signal; and severely weathered antennas or antenna cables reducing signal quality."", [""television0_01"", ""television0_02"", ""television0_03""]"
429,"""You can set captions/on-screen text in either of these ways:\n1. Using the CAPTION button: Press CAPTION, press CAPTION again to choose Off, Mode1, Mode2, Text1, or Text2, then press ENTER to exit. <PIC>\n2. Using the MENU button: Press MENU, use the up/down buttons to select the Special menu, press right, select Caption, press right again, then choose Off, Mode1, Mode2, Text1, or Text2. Press MENU repeatedly to exit. <PIC>\nNote: The TV remembers the last caption mode even after it is turned off."", [""Manual35_37"", ""Manual35_38""]"
430,"""For best reception, use an outdoor antenna. Before connecting, inspect the antenna and antenna cable, because severely weathered antennas or cables can reduce signal quality. If using 300 ohm flat wire: connect the flat wire to the screws on the 300-to-75 ohm adapter, then push the adapter end into the TV’s 75 ohm antenna jack. If using a 75 ohm coaxial cable: connect it directly to the TV’s 75 ohm antenna jack. <PIC>"", [""Manual35_39""]"
431,"""Connect the DVD player using component video for best performance: connect DVD Y, PB, PR outputs to the TV’s DVD INPUT (480i) Y, PB, PR jacks, and connect DVD audio outputs to the TV AUDIO L/R inputs. <PIC> DVD output labels may appear as Y/Cb/Cr, Y/B-Y/R-Y, Y/Pb/Pr, or Y/PB/PR; match them to the TV’s Y/PB/PR inputs. <PIC> Then turn on the TV, press TV/VIDEO to select COMPONENT, and turn on/play the DVD player. If using an audio amplifier, connect its inputs to the TV OUT jacks for monitoring the selected program."", [""Manual35_43"", ""Manual35_44""]"
432,"""Check these key factors: whether the device has been exposed to spills or foreign liquid, rain or water; whether it was damaged by falling; whether there is obvious overheating; whether it still cannot work properly despite correct operation. If it cannot power on for the first time, charge it via USB until the battery indicator is full. Do not disassemble or repair it yourself; contact the manufacturer."", []"
433,"""To ensure safe operation: disconnect power before installation or maintenance; have installation/maintenance done by qualified personnel; ensure the appliance is earthed; do not use adapters or extension cords; do not operate with wet body parts or barefoot; keep children away; avoid touching heating elements or internal surfaces until cooled; open the door carefully to release hot air/steam; use oven gloves; keep flammable items away; do not heat sealed containers or use synthetic containers; monitor foods with oil/fat, alcohol, or during drying; do not block ventilation openings."", []"
434,"""Your toothbrush has 3 intensity settings: High intensity = three lights, Medium intensity = two lights, Low intensity = one light. <PIC> To select the desired intensity, press the intensity indicator lights on the handle to cycle through the options. You can change the setting before, during, or after brushing. It can also be customized from the app. <PIC>"", [""toothbrush0_06"", ""toothbrush0_07""]"
435,"""To customize usage: 1. Connect the toothbrush to the app using the App - Getting Started instructions. 2. In the app, use the customizable settings to adjust Intensity Settings and Mode Controls. 3. In the app, activate or deactivate Adaptive Intensity and Scrubbing Feedback. Note: Adaptive Intensity is activated by default and will be deactivated if Pressure Sensor Feedback is deactivated. The manual also lists Pressure Sensor Feedback and Brush head replacement reminder as activatable/deactivatable features, but the provided snippets do not include their specific steps."", []"
436,"""1. Plug the USB cord into the travel case and into the USB wall adapter <PIC>. 2. Plug the wall adapter into an electrical outlet. 3. Place the toothbrush into the travel case <PIC>. To confirm charging has started, the toothbrush should beep twice and the lights illuminate upward; while charging, the battery indicator blinks white <PIC>. Leave the travel case plugged in until fully charged; the battery light turns off when charging is complete <PIC>. Place the travel case on its side for better stability."", [""Manual37_18"", ""Manual37_19"", ""Manual37_20"", ""Manual37_21""]"
